gene_id_x,transcript_id,L01_fpkm,L02_fpkm,L03_fpkm,L04_fpkm,L05_fpkm,L06_fpkm,L07_fpkm,L08_fpkm,L09_fpkm,transcript_type,known_or_novel,gene_id_y,class_code
XLOC_000355,TCONS_00000524,23.500239999999998,22.480532,22.718311,20.133635,20.914676999999998,21.718235,23.20262,19.961327,20.646296,protein_coding,known,LOC100264607,equal
XLOC_000357,TCONS_00000525,1.614113,1.38315,1.686384,1.7865900000000001,1.765541,1.39435,1.786343,1.5196690000000002,1.4503270000000001,protein_coding,known,LOC100255981,equal
XLOC_000359,TCONS_00000528,38.193733,35.456757,36.325396999999995,33.332221999999994,34.341675,37.965363,41.284306,37.923317,38.019775,protein_coding,known,LOC100254309,equal
XLOC_000361,TCONS_00000529,21.258364,21.475376,19.909472,19.106722,20.874619,19.083075,23.035259,22.225248,20.059620000000002,protein_coding,known,LOC100268019,equal
XLOC_000362,TCONS_00000530,7.434741000000001,7.662941,7.8231839999999995,8.6693,8.86128,8.156702000000001,8.616488,7.810992,8.301548,protein_coding,known,LOC100249212,equal
XLOC_000363,TCONS_00000531,5.808066999999999,6.323205000000001,5.615711,6.383993,6.170607,6.199628,6.157017,6.954883000000001,5.656394000000001,protein_coding,known,LOC100244042,equal
XLOC_000364,TCONS_00000533,17.945206,27.954953999999997,26.905037,4.013724,3.5786089999999997,29.626944,26.63117,30.332005,29.219215000000002,protein_coding,known,LOC100266376,equal
XLOC_000366,TCONS_00000536,9.703605,8.389624000000001,9.660953999999998,7.707825,7.3008630000000005,8.195607,7.246125,8.933849,8.250504,protein_coding,known,LOC100261170,equal
XLOC_000372,TCONS_00000541,2.55154,3.7822480000000005,2.925817,2.958653,3.2888940000000004,3.3552370000000002,1.763684,2.401297,1.370373,protein_coding,known,LOC100250939,equal
XLOC_000373,TCONS_00000542,5.302103,5.542544,6.5402260000000005,4.556637,4.2746889999999995,4.179382,5.886891,6.741189,6.902609,protein_coding,known,LOC100245790,equal
XLOC_000374,TCONS_00000543,2.13112,2.121421,2.521141,2.709318,2.882732,2.383638,1.413062,1.6498439999999999,1.6979520000000001,protein_coding,known,LOC100268116,equal
XLOC_000376,TCONS_00000544,2.416952,0.645278,0.46444300000000005,0.5122220000000001,0.740545,8.133516,1.764243,0.462728,2.156823,protein_coding,known,LOC100262719,equal
XLOC_000376,TCONS_00000546,6.390651999999999,2.252742,1.528303,2.13057,2.917989,0.494435,5.229841,1.531742,5.9883370000000005,protein_coding,known,LOC100262719,equal
XLOC_000382,TCONS_00000548,12.922713,10.183608,11.221774,12.563269,13.134592999999999,11.129778,10.93395,9.699558,9.604263000000001,protein_coding,known,LOC100259272,equal
XLOC_000386,TCONS_00000551,33.397713,32.626705,32.795464,36.006683,35.445293,37.519245,36.072819,34.021159999999995,31.946005,protein_coding,known,LOC100249051,equal
XLOC_000391,TCONS_00000554,1.8686580000000002,0.80079,1.590755,1.8686880000000001,1.906716,2.196918,0.532877,2.035266,2.230424,protein_coding,known,LOC100266270,equal
XLOC_000401,TCONS_00000562,40.128448,39.031052,39.572334000000005,37.219219,35.999275,35.466454,37.914184999999996,36.532101000000004,36.622040000000005,protein_coding,known,LOC100266222,equal
XLOC_000402,TCONS_00000563,20.62961,19.446089,20.284285,19.969917000000002,19.236359,18.178062,18.290934,17.777317,17.526091,protein_coding,known,LOC100250832,equal
XLOC_000403,TCONS_00000564,5.629586,5.933919,6.686273,4.640316,3.998004,4.079352,6.617585000000001,5.995857,6.55387,protein_coding,known,LOC100852609,equal
XLOC_000404,TCONS_00000565,11.220459,12.277703,13.061022,12.397098,11.822708,12.751019,11.799712,12.51951,11.082108,protein_coding,known,LOC100245641,equal
XLOC_000405,TCONS_00000569,36.799271000000005,18.807217,42.867828,0.0052,0.008114,38.968716,33.846771000000004,28.834356,31.641275,protein_coding,known,LOC100262811,equal
XLOC_000408,TCONS_00000572,1.674826,1.078379,0.864606,2.368287,2.2673360000000002,1.723501,1.652973,0.5491510000000001,0.879703,protein_coding,known,LOC100245838,equal
XLOC_000415,TCONS_00000579,49.155075,48.779179,52.407799,54.564795999999994,55.831131000000006,49.75169,59.206226,58.413025,58.776463,protein_coding,known,LOC100259425,equal
XLOC_000419,TCONS_00000581,5.376961,5.2683,4.858271,5.806039,5.3930169999999995,5.315277,4.539215,5.6120220000000005,4.590694999999999,protein_coding,known,LOC100249205,equal
XLOC_000419,TCONS_00000582,0.9530559999999999,1.097467,1.158142,0.484051,1.278593,1.351801,1.307099,0.7775920000000001,1.30169,protein_coding,known,LOC100249205,equal
XLOC_000420,TCONS_00000583,15.800711999999999,15.639083,15.603857000000001,16.089954000000002,15.625136,15.750747,17.278412,16.980131,15.973432999999998,protein_coding,known,LOC100245684,equal
XLOC_000422,TCONS_00000586,11.567283999999999,10.373238,11.622044,8.851359,9.054483,9.979857,8.691106,10.766478,9.781134,protein_coding,known,LOC100266368,equal
XLOC_000423,TCONS_00000587,1.3851069999999999,1.38697,2.068482,0.663773,0.6331319999999999,1.0056479999999999,1.388312,1.379132,1.179063,protein_coding,known,LOC100252594,equal
XLOC_000428,TCONS_00000597,78.681335,77.95948800000001,78.197342,90.119591,89.234276,78.50241899999999,65.140434,63.731792000000006,60.247265000000006,protein_coding,known,LOC100264632,equal
XLOC_000430,TCONS_00000599,9.118530999999999,9.94355,9.707858,9.973046,10.205114,10.716042999999999,6.511262,5.633755000000001,5.243105,protein_coding,known,LOC100262958,equal
XLOC_000435,TCONS_00000601,134.52336100000002,132.34616100000002,135.80921899999998,135.159286,135.274933,134.39906299999998,151.01783799999998,139.427353,148.197845,protein_coding,known,LOC100249044,equal
XLOC_000436,TCONS_00000602,6.65393,2.353915,5.4043589999999995,5.211752,7.367947999999999,6.008941,6.678897999999999,6.262149,5.834973000000001,protein_coding,known,SOS1,equal
XLOC_000439,TCONS_00000603,23.289785000000002,23.246206,22.212410000000002,22.765306,23.963581,24.514135,21.77466,20.65682,22.582458,protein_coding,known,LOC100255930,equal
XLOC_000440,TCONS_00000604,53.393604,52.462627000000005,54.743443000000006,47.979198,49.717605999999996,52.112179,60.031169999999996,60.221252,60.84,protein_coding,known,LOC100250769,equal
XLOC_000452,TCONS_00000611,60.159428000000005,62.74655500000001,69.44413,57.644154,59.199112,63.433563,82.261658,78.041885,78.670181,protein_coding,known,LOC100245635,equal
XLOC_000458,TCONS_00000614,0.46974,1.2271969999999999,1.011702,1.239695,1.488329,0.572329,1.740214,1.353688,2.280198,protein_coding,known,LOC100257722,equal
XLOC_000460,TCONS_00000616,37.040161,37.282215,38.812691,36.53244,34.4603,31.515036,50.841881,48.849078999999996,48.505188000000004,protein_coding,known,LOC100257681,equal
XLOC_000462,TCONS_00000617,5.036279,4.787229,2.145825,3.016699,3.236696,2.396016,5.458538,3.5217739999999997,2.763043,protein_coding,known,LOC104879533,equal
XLOC_000463,TCONS_00000618,0.770201,0.31829,2.042259,1.354589,2.103469,0.567534,0.62626,1.5662639999999999,0.672938,protein_coding,known,LOC100256113,equal
XLOC_000465,TCONS_00000620,3.418998,2.972977,2.071981,4.463369,2.575819,1.903401,2.143949,3.541429,2.528859,protein_coding,known,LOC100247438,equal
XLOC_000465,TCONS_00000621,3.078716,3.028984,4.3736180000000004,3.858472,3.500922,3.4255089999999995,2.881792,2.894409,2.404511,protein_coding,known,LOC100247438,equal
XLOC_000466,TCONS_00000622,50.30703,49.208427,50.056511,21.096031,24.092760000000002,23.354204,66.060783,68.852684,68.187523,protein_coding,known,LOC100242302,equal
XLOC_000470,TCONS_00000624,17.564276,16.173578,15.682718,14.193841,13.375909,12.164162,14.570519,15.226485,15.179642000000001,protein_coding,known,LOC100257862,equal
XLOC_000474,TCONS_00000635,1.437708,1.458734,1.438252,1.322912,1.401558,1.388304,1.622771,1.621917,0.43631800000000004,lncRNA,novel,no_gene_id,x
XLOC_000475,TCONS_00000636,21.629948000000002,20.500673000000003,20.826431,16.378142999999998,16.492012,14.966816,37.396584000000004,34.427203999999996,33.712357,protein_coding,known,LOC100250807,equal
XLOC_000476,TCONS_00000637,90.01715899999999,91.384026,97.80011,77.523026,75.554535,82.816696,101.42903100000001,104.23943299999999,105.907494,protein_coding,known,LOC100249199,equal
XLOC_000489,TCONS_00000647,16.216375,17.363375,16.033606,20.819206,19.543131,18.831902,16.966873,18.643572,18.081491,protein_coding,known,LOC100268099,equal
XLOC_000493,TCONS_00000651,10.549026,10.537349,10.004131,12.005239,11.067826,10.791229,11.110406,10.908092,10.877373,protein_coding,known,LOC100262951,equal
XLOC_000494,TCONS_00000652,26.7903,26.519173,26.71629,24.081339,22.675625,23.620317,29.503593,28.90206,27.633057,protein_coding,known,LOC100257824,equal
XLOC_000495,TCONS_00000653,10.633758,10.547521000000001,9.671044,11.815515,10.976094,11.030599,12.847792,13.080366999999999,11.701649,protein_coding,known,LOC100245809,equal
XLOC_000496,TCONS_00000654,2.888919,2.373584,2.330689,1.878104,1.839948,1.6259540000000001,1.668062,2.179631,2.2422,protein_coding,known,LOC100262984,equal
XLOC_000499,TCONS_00000657,37.338207000000004,40.443335999999995,41.352771999999995,36.160090999999994,36.976952000000004,40.158611,40.720321999999996,37.818943,43.281563,protein_coding,known,LOC100252679,equal
XLOC_000503,TCONS_00000659,17.053694,17.402145,16.832127,14.484015,14.964231,14.101581,17.193741,16.247770000000003,16.45816,protein_coding,known,LOC100242447,equal
XLOC_000504,TCONS_00000660,5.353535,4.45244,5.460763,3.123043,3.134445,4.675845,4.389166,4.861993,4.708019,protein_coding,known,LOC100264440,equal
XLOC_000505,TCONS_00000661,2.8482830000000003,2.865647,2.9123349999999997,0.637599,1.133612,0.9790139999999999,3.5924769999999997,2.823763,2.443305,protein_coding,known,LOC100259265,equal
XLOC_000506,TCONS_00000662,1.495703,1.137277,1.757205,0.973216,0.78423,1.47707,1.195426,1.329058,0.8517879999999999,protein_coding,known,LOC100264465,equal
XLOC_000508,TCONS_00000663,0.003906,3.693839,0.474667,1.0077559999999999,1.0397530000000001,0.973089,1.278399,0.586591,4.984699,protein_coding,known,LOC100249068,equal
XLOC_000509,TCONS_00000666,2.353291,3.0015110000000003,1.479966,1.782018,1.508522,3.212959,1.1704780000000001,4.125732,3.4064730000000005,protein_coding,known,LOC100243914,equal
XLOC_000510,TCONS_00000668,0.693684,1.222666,1.190107,0.70199,0.398016,1.346454,2.841205,2.5413189999999997,2.062677,protein_coding,novel,no_gene_id,o
XLOC_000517,TCONS_00000675,0.883415,0.748525,0.753024,0.9952629999999999,0.908907,0.734541,2.3742900000000002,2.440232,2.368665,protein_coding,known,LOC100260250,equal
XLOC_000532,TCONS_00000685,25.651894,26.572294,27.565615,33.24387,28.729321999999996,32.731472,20.200571,21.294483,20.881418,lncRNA,novel,no_gene_id,x
XLOC_000535,TCONS_00000687,10.906821,16.756114999999998,8.843850999999999,17.112967,18.977325,15.366734,21.733679000000002,20.323303,21.633698000000003,protein_coding,known,LOC100265371,equal
XLOC_000536,TCONS_00000688,3.119377,3.325704,3.292898,1.898866,2.2852930000000002,2.154566,3.241327,3.133363,2.9542889999999997,protein_coding,known,LOC100248199,equal
XLOC_000539,TCONS_00000693,17.585161,17.008459,17.73987,7.795111,8.297152,9.983503,8.930489,9.636992999999999,9.905833,protein_coding,known,LOC100241353,equal
XLOC_000540,TCONS_00000694,1.005291,1.6571810000000002,1.290403,3.8947279999999997,3.143568,3.3291190000000004,2.503275,3.7447449999999995,2.31039,protein_coding,known,LOC100253421,equal
XLOC_000541,TCONS_00000696,2.217722,2.66692,1.457599,1.666902,1.281822,3.603453,2.010456,0.870072,1.3942700000000001,protein_coding,known,LOC100246470,equal
XLOC_000542,TCONS_00000700,1.264426,1.239942,1.126486,0.348535,1.295313,1.720516,0.923532,0.983584,1.280939,protein_coding,known,LOC100263708,equal
XLOC_000542,TCONS_00000701,1.213765,1.218094,0.665098,0.350576,1.306591,1.780216,0.919499,0.968015,0.941702,protein_coding,known,LOC100263708,equal
XLOC_000543,TCONS_00000706,343.494415,343.685944,356.251038,410.232452,374.046875,359.825806,357.6138,365.854401,373.791748,protein_coding,known,LOC100243082,equal
XLOC_000544,TCONS_00000707,106.958,110.68926200000001,118.814995,115.451843,114.976952,117.367081,124.370552,128.621124,131.220139,protein_coding,known,LOC100255079,equal
XLOC_000548,TCONS_00000708,1.469763,1.446747,1.6336709999999999,1.307966,1.1911120000000002,1.536814,1.47119,1.209409,1.048151,protein_coding,known,LOC100260266,equal
XLOC_000549,TCONS_00000709,7.3128720000000005,5.451336,6.388851,6.812161,9.71536,7.228153,7.3334,7.343131,6.7484589999999995,protein_coding,known,LOC100258468,equal
XLOC_000556,TCONS_00000712,1.512523,1.809765,1.594447,1.45739,1.569188,1.0711680000000001,2.013041,1.255896,1.383997,protein_coding,novel,no_gene_id,x
XLOC_000557,TCONS_00000713,2.9862599999999997,3.078958,2.9118009999999996,2.912066,2.069634,2.81448,3.050937,3.029497,2.139638,protein_coding,known,LOC104879596,equal
XLOC_000558,TCONS_00000714,1.391189,0.940351,1.961096,1.338101,1.357632,1.129182,1.486108,1.4513639999999999,0.710754,protein_coding,known,LOC100852765,equal
XLOC_000559,TCONS_00000715,0.630262,0.652835,0.551067,0.43770200000000004,0.46271899999999994,0.618341,2.44449,2.280637,2.2273240000000003,protein_coding,known,LOC100852726,equal
XLOC_000560,TCONS_00000716,25.347804999999997,28.188751,24.637376999999997,22.95269,22.750584,23.062217999999998,22.188881,20.047311999999998,31.982053999999998,protein_coding,known,LOC100852632,equal
XLOC_000565,TCONS_00000717,32.949982,34.968509999999995,35.130394,35.063812,34.449352000000005,33.243484,35.618626,33.856487,37.764992,protein_coding,known,LOC100265381,equal
XLOC_000568,TCONS_00000720,57.917763,43.138927,42.610081,42.590401,54.658012,48.198440999999995,100.142326,98.849503,98.862137,protein_coding,known,LOC100258559,equal
XLOC_000585,TCONS_00000730,21.022472,19.885109,20.231678,21.356104000000002,21.07493,18.865842999999998,20.802975,20.335323000000002,19.466764,protein_coding,known,LOC100260455,equal
XLOC_000587,TCONS_00000731,1.3899190000000001,0.9270870000000001,1.318451,1.191689,1.117384,2.197156,1.61684,1.321591,0.938716,protein_coding,known,LOC104880034,equal
XLOC_000592,TCONS_00000737,9.756903999999999,9.301456,8.52379,7.6106300000000005,8.896172,7.00318,4.996362,7.085798,6.777513000000001,protein_coding,known,LOC100263874,equal
XLOC_000592,TCONS_00000738,2.085629,3.64523,9.569609,2.800866,2.3800380000000003,2.7691779999999997,3.02886,6.977409,2.391757,protein_coding,known,LOC100263874,equal
XLOC_000595,TCONS_00000741,1.245919,1.463545,1.323175,0.8471479999999999,1.0121870000000002,1.1991100000000001,1.0701260000000001,0.7577689999999999,0.734102,protein_coding,known,LOC100248463,equal
XLOC_000597,TCONS_00000742,2.9793979999999998,2.9983009999999997,3.3461730000000003,1.276851,0.901783,1.257349,1.079532,1.030738,1.2699280000000002,protein_coding,known,LOC100245071,equal
XLOC_000598,TCONS_00000743,33.021412,33.482468,36.396522999999995,41.416748,43.186783,35.367069,59.574856000000004,56.219025,58.244476,protein_coding,known,LOC100257112,equal
XLOC_000601,TCONS_00000746,26.145742000000002,27.513140000000003,26.241945,27.640524,30.476521,29.237292999999998,25.513439,25.92794,26.208838,protein_coding,known,LOC100257092,equal
XLOC_000602,TCONS_00000748,11.569811999999999,8.858639,7.865595,11.818581,10.462933999999999,9.715589,6.908346000000001,4.764753,4.292205,protein_coding,known,LOC100251966,equal
XLOC_000604,TCONS_00000750,2.05452,2.038879,10.048378,2.5485849999999997,1.9158009999999999,2.076796,1.001316,0.6461210000000001,0.765717,protein_coding,known,LOC100246842,equal
XLOC_000605,TCONS_00000752,50.406902,48.002205,52.935584999999996,45.056339,42.425838,42.685992999999996,25.351028,26.436771000000004,0.236979,protein_coding,known,LOC104879994,equal
XLOC_000607,TCONS_00000754,1.052467,0.111767,0.033796,0.442424,0.23501100000000003,0.13384100000000002,8.65506,8.785495,0.17654,protein_coding,novel,no_gene_id,o
XLOC_000608,TCONS_00000755,14.619992000000002,15.108348000000001,13.095703,14.278421,15.866832999999998,14.901577,13.982068,16.033832999999998,13.731482999999999,protein_coding,known,LOC100243227,equal
XLOC_000608,TCONS_00000756,10.808114999999999,8.994906,9.429329,11.465071,11.584021,9.920108,11.774549,9.885021,9.709767999999999,protein_coding,known,LOC100243227,equal
XLOC_000610,TCONS_00000758,38.532951000000004,37.367092,39.221515999999994,43.720932,44.877346,39.103747999999996,38.281559,36.712345,36.770481,protein_coding,known,LOC100265542,equal
XLOC_000623,TCONS_00000767,9.625682000000001,4.139787,9.257699,9.818819,11.417089,4.832698000000001,3.3747230000000004,6.6238470000000005,4.692419999999999,protein_coding,known,LOC100253486,equal
XLOC_000629,TCONS_00000775,2.06652,1.0751,0.572697,0.341606,1.096171,1.481156,1.233994,0.671536,1.114406,protein_coding,known,LOC100258814,equal
XLOC_000630,TCONS_00000776,1.666595,1.689914,1.631625,1.518551,1.4145729999999999,0.9082100000000001,1.919775,2.0360720000000003,1.702752,protein_coding,known,LOC100260341,equal
XLOC_000632,TCONS_00000779,0.323767,1.710561,1.1449799999999999,1.2561129999999998,2.187159,0.94775,1.99122,0.518991,1.343153,protein_coding,known,LOC100260319,equal
XLOC_000644,TCONS_00000789,3.066041,2.4346810000000003,1.9197099999999998,1.7889709999999999,2.326034,4.244961,2.8697169999999996,3.740987,3.681197,protein_coding,known,LOC100246722,equal
XLOC_000645,TCONS_00000792,4.810182,3.202686,3.7681169999999997,2.990133,2.795978,3.359897,3.7241190000000004,5.164155,6.199215000000001,protein_coding,known,LOC100241586,equal
XLOC_000659,TCONS_00000795,4.7595529999999995,3.4609699999999997,3.579853,4.924978,6.0036830000000005,5.135399,3.8739160000000004,4.148463,3.742282,protein_coding,known,LOC100263979,equal
XLOC_000666,TCONS_00000803,0.885916,2.330968,1.685414,0.9038719999999999,0.9383360000000001,0.6994630000000001,1.260844,2.210661,2.721156,protein_coding,known,LOC100260313,equal
XLOC_000667,TCONS_00000804,8.905856,8.454778999999998,8.711,6.8296220000000005,6.512836,7.027482000000001,11.645,12.459254,11.715755999999999,protein_coding,known,LOC100258721,equal
XLOC_000669,TCONS_00000805,30.879972,29.114918,30.367796000000002,26.387371,26.796716999999997,24.718231,25.223209,23.975063000000002,22.146418,protein_coding,known,LOC100253576,equal
XLOC_000670,TCONS_00000806,9.097513000000001,9.753582000000002,8.720659,10.632446,10.160898,9.143464,10.465507,0.00038199999999999996,9.561739,protein_coding,known,LOC100262086,equal
